mint,name,symbol,price_usd,price_native,fdv,market_cap,liquidity_usd,liquidity_base,liquidity_quote,volume_5m,volume_1h,volume_6h,volume_24h,txns_5m_buys,txns_5m_sells,txns_1h_buys,txns_1h_sells,txns_6h_buys,txns_6h_sells,txns_24h_buys,txns_24h_sells,price_change_5m,price_change_1h,price_change_6h,price_change_24h,dex_id,pair_address,pair_created_at,pair_age_hours,has_website,has_twitter,has_telegram,has_discord,social_count,mint_authority_exists,freeze_authority_exists,supply,decimals,buy_sell_ratio_1h,buy_sell_ratio_24h,liquidity_to_mcap_ratio,volume_to_liquidity_ratio,txns_total_24h,parsed_at,is_rug,rug_signal
4hYUqKcQcmPVp5aEPmCQK2j6kdRHH5DVTM8s2B2tpump,Red Heart,❤️,0.00001457,0.0000001804,14578.55,14578.55,0.0,0,0,107.4,1647.55,3457.64,7007.48,1,0,19,6,41,11,82,38,4.05,23.46,48.88,132,pumpfun,AWJcEJ3sbxvUp1qQhmAaipquj1mjaEWucPSzqRAofJ7j,1774799583000,43.5,1,1,1,0,3,0,0,999129428925005,6,3.167,2.158,0.0,0,120,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
971J9i7JJNmz3KMcoGd74dRUR1gGkUQsahPzzC5tpump,Chinese PEIPEI,PEIPEI,0.000004143,0.00000005130,4143.53,4143.53,0.0,0,0,37.1,159.81,159.81,769.69,0,1,1,4,1,4,9,8,-2.05,-11.73,-11.73,21.87,pumpfun,HCqYoB72EB2i9HfeXsTZo4hkrqKxAiPt6MV6KU5zuRka,1774813762000,39.6,0,0,0,0,0,0,0,1000000000000000,6,0.25,1.125,0.0,0,17,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
8MGMgDLFUPgoXvCG59CAfrXkR4WAkvRVqVqatUJTpump,TurboQuant,TurboQuant,0.000002971,0.00000003597,2971.83,2971.83,0.0,0,0,0,0,479.23,69588.44,0,0,0,0,4,6,946,889,0,0,3.68,0.66,pumpfun,5fBSSsgjvHMssNbpuqeYBhJ7wxTDL4VwrTADZLcDcqRh,1774914070000,11.7,1,1,0,0,2,0,0,999887722033956,6,0.0,1.064,0.0,0,1835,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
cb2bp4eEHVCVuVu4QMVj3V13tf7LHtRCVf9ydotpump,Grok Translation by Yuki,Yuki,0.000003432,0.00000004262,3432.65,3432.65,0.0,0,0,50.03,279.42,530.06,2733.26,0,1,0,7,3,13,28,61,-3.25,-16.58,-14.86,-52.97,pumpfun,561FWcKaynhhn2mgCSxUhmq25WqfCDuQAq9Fp1yKBu1o,1774776808000,49.8,0,1,0,0,1,0,0,999237868725533,6,0.0,0.459,0.0,0,89,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
6o2nqThoLHztTMkYHThnsWD6Qa5VrKVCpD9nkastpump,TENDIES,TENDIES,0.000004908,0.00000006073,4908.1,4908.1,0.0,0,0,0,7.94,52.05,19306.75,0,0,1,0,4,2,400,165,0,1.2,-0.14,99.71,pumpfun,7eDmXdub5bsuZeogec4vtb5ev7FtJX8qu5KFT3UKsype,1774880026000,21.1,1,1,0,0,2,0,0,999999999990271,6,1.0,2.424,0.0,0,565,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
HzKqNfB2RGxaZbgUsgdz4etx3FNxsAP5nCgKpz1Tpump,Anime Ethereum,ANIME,0.00001477,0.0000001839,14774.87,14774.87,0.0,0,0,0,16.82,404.77,8629.76,0,0,3,2,6,14,452,258,0,-1.61,3.68,391,pumpfun,HJAVALNp2pBsA1fBd7dfGK7cVu6rd1XJfaWf1SMNom2S,1774884228000,20.0,0,0,0,0,0,0,0,1000000000000000,6,1.5,1.752,0.0,0,710,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
6yiaKv3GGR2VzJqRdzkQRJUaVPg4x8RFmXwQz7Nvpump,Hermes Pepe,HPEPE,0.000003085,0.00000003819,3085.15,3085.15,0.0,0,0,16.65,81.51,481.65,481.65,11,0,52,0,309,6,309,6,1.21,6.28,17.31,17.31,pumpfun,BqWopdYm53DJKUWy67XxemPVUSd935zWmbuadLduzqB7,1774941991000,3.9,0,0,0,0,0,0,0,947350060762201,6,52.0,51.5,0.0,0,315,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
74zHiVFed825s2NJmvhxXkMmdHZkg3eSr54jTNdVpump,Axios,Axios,0.000007436,0.00000009229,7436.5,7436.5,0.0,0,0,0.79,6566.39,37574.14,37574.14,1,0,124,61,652,437,652,437,0.11,20.29,183,183,pumpfun,6TWJM1WcFETnUYZu7wxQAyHKDbFYYsS7xfSXR2FKwLG5,1774946030000,2.8,0,1,0,0,1,0,0,1000000000000000,6,2.033,1.492,0.0,0,1089,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
E6S312nGRugCVYA37EvBab7Rgfzc1T7AaGdYDfLvpump,Usagi Tsukino,Usagi,0.000003457,0.00000004286,3457.04,3457.04,0.0,0,0,17.44,2235.34,2235.34,2235.34,0,1,36,21,36,21,36,21,-0.85,53.11,53.11,53.11,pumpfun,4Ns9XV6JRMVondj4ym2U19b1H5XgcXTjN1MZ6dS17SA7,1734023636000,11370.1,0,0,0,0,0,0,0,1000000000000000,6,1.714,1.714,0.0,0,57,2026-03-31T11:22:30.213248+00:00,1,zero_liquidity|pump_fun_dead
DdJrSWe8VAeuz3UytGWzffZKBnZNfA3DjZiJYmcVpump,Japanese Thirst Trap,TRAP,0.000004302,0.00000005331,4303,4303.0,0.0,0,0,0,11.03,237.4,64869.17,0,0,7,0,16,13,924,722,0,0.63,-11.17,-44.51,pumpfun,4kmv8rFGDatFbiLuUnmA2xSjDBZqrAnyWZbWN5B5Didr,1774893587000,17.4,1,1,0,0,2,0,0,999928398052041,6,7.0,1.28,0.0,0,1646,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
8UCHHphDzr44dNFEKfAE1LzwDwug39wnggrxW7nWpump,Liquefied Natural Gas,LNG,0.000004101,0.00000005078,4101.12,4101.12,0.0,0,0,804.99,1333.5,1333.5,1333.5,47,3,65,5,65,5,65,5,56.26,78.81,78.81,78.81,pumpfun,Bescm1NMqxjUQ2LJGMEeo7LeREk5S3dDurYeSLVfYBt3,1774954587000,0.4,0,0,0,0,0,0,0,1000000000000000,6,13.0,13.0,0.0,0,70,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
FSQcjSJjPTBVt8pvSz7nuWYqkQmBPsV4JeHg5tbWpump,Quantum Money,QMONEY,0.000004623,0.00000005725,4623.49,4623.49,0.0,0,0,686.04,18282.52,25374.4,25374.4,12,4,185,145,284,225,284,225,20.38,100,99.36,99.36,pumpfun,4MV9KvfrH39BAdrK21D8e6A34PL2fnoKTBMDHRS5dMD5,1774947902000,2.3,0,0,0,0,0,0,0,999999999999999,6,1.276,1.262,0.0,0,509,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
GmXmATJZE5bfdSegZoqbvhbvDvPxhyAvWhizNZVwpump,Nvidia Official ✅,NVIDIA,0.00002320,0.0000002876,23206.05,23206.05,0.0,0,0,0.88,16.59,6739.39,6739.39,1,0,5,1,784,33,784,33,0.17,-1.19,814,814,pumpfun,HsEPmCpqkTK82UaWUcaZpabuVTRfTdeGKuANkRBod68y,1774946845000,2.6,0,0,0,0,0,0,0,1000000000000000,6,5.0,23.758,0.0,0,817,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
A1zvkas7XaGYaV9ztokfN11VwaiNGHkhqGCi4AYwpump,spongmonkeys,spong,0.00001296,0.0000001607,12962.84,12962.84,0.0,0,0,144.48,144.48,1644.19,31486.99,2,2,2,2,12,24,356,301,-0.19,-0.19,-24.61,453,pumpfun,CCL8RcgpcgJjTPkLi5JXARLzsmsMRSVqgNgxuecXAFU4,1774891008000,18.1,0,0,0,0,0,0,0,1000000000000000,6,1.0,1.183,0.0,0,657,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
817TC4ut67iRqDA9wAifpf7BD8c4zAeakQCWy7Bwpump,Pokémon Plakoro,Plakoro,0.00001371,0.0000001700,13713.03,13713.03,0.0,0,0,100.44,298.4,767.74,1276.08,0,1,4,2,13,4,29,8,-3.1,2.99,14.43,25.68,pumpfun,GMpA6uZt5MjAZ3qqjhAxFJvL7K9v5n7Ba2iSyxeKREHn,1773110192000,512.8,1,1,1,0,3,0,0,999999988558187,6,2.0,3.625,0.0,0,37,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
FcawV96F6VJHfkwS55zAtPeoiDMw7zB6SAFEpjHWpump,ALIVE? (allegedly),ALIVE?,0.000003853,0.00000004791,3853.62,3853.62,0.0,0,0,0.96,588.12,5025.71,6608.8,1,0,27,13,146,53,207,96,0.02,-2.16,66.12,65.02,pumpfun,BrVrq8xTUFCR9bQ1Wj7mhsNa9ya5PtyooWSnfiQPxCJf,1774931680000,6.8,1,0,0,0,1,0,0,1000000000000000,6,2.077,2.156,0.0,0,303,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
8oY1AhkRAum45KV6WUPxxPMhCFjGfFmCwJsofE6wpump,axios,AXIOS,0.000003849,0.00000004778,3849.88,3849.88,0.0,0,0,0,171.79,26760.99,49175.42,0,0,0,6,303,257,643,844,0,-11.43,15.52,36.52,pumpfun,thMWbKJP2rR9zPAd9guwR3LpdFBWwkztkD85qRZmuyg,1774933188000,6.4,0,0,0,0,0,0,0,999999999999926,6,0.0,0.762,0.0,0,1487,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
2q8SbmxszCq5v2gYnHbVsGWT5xqTghxS6r5VXJZWpump,Ai's Biggest Fear,Doodlebob,0.000003070,0.00000003809,3070.21,3070.21,0.0,0,0,0,4.02,1973.82,71071.86,0,0,0,1,17,59,931,715,0,-0.43,-48.51,-29.1,pumpfun,2azKXqfH4HxQhTYJu1YpN3ui75oNywCkouFYCmz4hWZq,1774931584000,6.8,0,0,0,0,0,0,0,999994898773992,6,0.0,1.302,0.0,0,1646,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
9V1rgxgA82qSLezo9msMjnM8vcKDdzXJqiou5w8wpump,Kyoko The Koala,KYOKO,0.000004090,0.00000005075,4090.98,4090.98,0.0,0,0,27.86,351.94,771.79,1817.33,0,1,0,5,5,7,23,15,-1.86,-21,-20.44,-32.88,pumpfun,CaMPFrk5HrtkpQc7BPWWnLKT8ZjpysBLQ2DY7ZowkwUn,1774387308000,158.0,1,1,1,0,3,0,0,999999997349684,6,0.0,1.533,0.0,0,38,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
BhJ77SMpDZTY1PGhsAEABJv3vw9wceZLGgtZDY9bonk,xPump,XPUMP,0.000002548,0.00000003057,2548.82,2548.82,0.0,0,0,0,0,0,332.97,0,0,0,0,0,0,8,5,0,0,0,-0.25,launchlab,56g4NGgLfhuo1DNMRPxDKd9mcyTsPZhCEDWnqWsgLfnk,1753399574000,5987.9,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.6,0.0,0,13,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity
1BanYp9SJMqB4PvStpyDbx7NNrLxYeqMPXW9vrxpump,LONO,LONO,0.00001205,0.0000001492,12054.75,12054.75,0.0,0,0,1053.04,4477.62,4477.62,4477.62,264,2,486,15,486,15,486,15,31.86,406,406,406,pumpfun,8VpDG6PkFwJVwNHgiTnWdGaqusRVVu2aV12vygMeK6cr,1774952685000,1.0,0,0,0,0,0,0,0,1000000000000000,6,32.4,32.4,0.0,0,501,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
CMWNLybYNa2oRFPu6DcEd1DCmRK1NF4jZcxLX74xpump,Slop Corp.,SlopCorp,0.000006329,0.00000007849,6329.14,6329.14,0.0,0,0,14.43,127,7800.92,77742.83,1,1,4,4,106,99,1275,862,0.4,-2.62,5.93,155,pumpfun,6hMXeHVgymXqZfpJ4F9ztkbhucngSuBW6Ms9SbdwrsAs,1774916058000,11.1,1,1,0,0,2,0,0,999883774518007,6,1.0,1.479,0.0,0,2137,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
8nLYHW2YPF2KRwzUAyofj5fBnrr54J1ybb8vGTyxpump,SpongeBob Big Guy Pants Okay,BigGuy,0.000007804,0.00000009661,7804.91,7804.91,0.0,0,0,1153.4,8665.45,8665.45,8665.45,10,6,128,69,128,69,128,69,-0.28,224,224,224,pumpfun,8FwUULXCPCUTrJLMrW78gEvQ2j6oD7M8GrbnpqdSFZsK,1774953362000,0.8,0,0,0,0,0,0,0,999999999999999,6,1.855,1.855,0.0,0,197,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
Ho3Rr52bwX1cfbVzJojNZb84VmVY4j4gCYQPX84xpump,Quantum Cat ,QCAT,0.000003336,0.00000004131,3336.27,3336.27,0.0,0,0,655.63,2119.59,2119.59,2119.59,7,8,26,16,26,16,26,16,-3.4,38.04,38.04,38.04,pumpfun,4g5Px67AW2Dwrdap842nDN4avW9vKTaL6B7AL8HHFxKw,1744504015000,8458.9,0,0,0,0,0,0,0,999999999000000,6,1.625,1.625,0.0,0,42,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
688Q2wQN9FXq7vA2s8kc8kUfQEWshegQKGBCLDFxpump,Goysquares,Squares,0.00001088,0.0000001346,10881.7,10881.7,0.0,0,0,0,78.88,1841.36,15224.36,0,0,0,1,27,17,171,115,0,-2.5,19.11,208,pumpfun,EyuJDftgXDXgVBis8QrDgExmdWKRTeymJ65ajVD39zua,1774640383000,87.7,0,1,0,0,1,0,0,999999740953397,6,0.0,1.487,0.0,0,286,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
4HrLC7BhwDXjFbXE5ncJoK46CsqyvdJZr6orF31Xpump,Dan Hurley memes,PSYCHO,0.000003658,0.00000004532,3658.55,3658.55,0.0,0,0,0,736.33,2411.02,20927.11,0,0,0,7,10,21,277,212,0,-36.84,-39.7,39.11,pumpfun,9w9G3aw1A9KkG5C6m6yDiss97Wen6KsBykkgSHfDV6eR,1774911212000,12.5,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.307,0.0,0,489,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
7h59RitWXnToqcsvxJaCK4mi3ZThQmiLxx5Q8oSYpump,Nono the Samoyed,Nono,0.000007377,0.00000009147,7377.17,7377.17,0.0,0,0,132.94,2319.89,39327.02,129371.39,3,1,48,44,560,476,1871,1366,6.13,-1.35,-50.48,23.54,pumpfun,J3XGW1zPab9J9jvCAbYTtDrrwamkywXbRw34nPST5H9K,1774925627000,8.5,1,1,0,0,2,0,0,988415213377206,6,1.091,1.37,0.0,0,3237,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
4itQWnTLMaJdKhY26Z31Vz4Tvg8hPZisDKKyfp8ypump,SchrödingerCoin,Schrödinger,0.00001199,0.0000001485,11997.25,11997.25,0.0,0,0,3441.71,66790.61,66790.61,66790.61,67,35,1166,625,1166,625,1166,625,-2,355,355,355,pumpfun,2Nu4QWR42QTHayHxMUCfYHZL5i9Swma1nPMjNAWaYEji,1774954189000,0.5,0,1,0,0,1,0,0,999999158915748,6,1.866,1.866,0.0,0,1791,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
7Hge4Kcurq2418tmncLjiodNp58CNAkFPp5uWMYypump,To The Moon,ARTEMIS II,0.00001531,0.0000001897,15312.69,15312.69,0.0,0,0,82.97,367.86,3570.06,18613.18,0,1,1,6,40,33,214,157,-2.39,-10.32,4.92,41.03,pumpfun,9iiRQN3KQXBcrtD3536mBSD5KQKdfq43wYLWAy3sHrBx,0,0,0,0,0,0,0,0,0,999993801558275,6,0.167,1.363,0.0,0,371,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
4Zjs37MeKemHcFwcVUijSjNZHNJGcsKaasjYfFZYpump,Good Boy,BOY,0.00002202,0.0000002736,22023.55,22023.55,0.0,0,0,11.82,3631.5,16373.16,245281.78,1,0,47,29,215,161,3199,2166,-0.01,54.86,6.4,142,pumpfun,EavfMKiQVevLdUDBWxbDf12KSmb8zKZ9D8xZXrvJALhd,1774900976000,15.3,0,1,0,0,1,0,0,999996352819689,6,1.621,1.477,0.0,0,5365,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
F7A7jvYYW9hoYgtkQsdZBAiewbnG4Hebhyp8V2Gypump,Tits and Testicles,TNT,0.000003058,0.00000003795,3058.8,3058.8,0.0,0,0,3.13,3.13,23.94,6585.67,0,1,0,1,1,7,103,129,-2.15,-2.15,-3.13,-58.95,pumpfun,5tfN1e3DVg5f2n5EBk969zt9qgSeGc3Z3uHVzvDpLCj8,1774823661000,36.8,0,1,0,0,1,0,0,999797093495774,6,0.0,0.798,0.0,0,232,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
HESJT2R63xdLUXjE9mazJGEyDiVBAdjZnaSRQj3ypump,Spox,$Spox,0.00003158,0.0000003902,31581.42,31581.42,0.0,0,0,0,70.11,1292.56,18748.47,0,0,0,1,16,6,379,324,0,-1.37,11.16,100,pumpfun,7kCkS4xJo8PG7hAVVxyQSKuFEZ7nqXhxD5L5TE4bawaB,1773418638000,427.1,1,1,1,0,3,0,0,999996077902004,6,0.0,1.17,0.0,0,703,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
9KLhdcP8Z6LgfUoQCWSkGVmdxHcvVLhzYTZJCX8Ypump,#drugtwt,drugtwt,0.000003314,0.00000004104,3314.34,3314.34,0.0,0,0,0,163.57,334.21,34983.23,0,0,0,3,0,7,380,347,0,-12.99,-21.61,42.86,pumpfun,FjCNYpvmX8MCJrFwHYmbR3uJirQCvEjdbQBEePodc5Py,1774915777000,11.2,0,0,0,0,0,0,0,999999989486320,6,0.0,1.095,0.0,0,727,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
F86EoAzVjkGKctSgghmAcUbs3tFe5w9pnVEjuo7zpump,Claude Tablet Touch,Touch,0.000008597,0.0000001064,8597.01,8597.01,0.0,0,0,78.62,3465.2,100984.31,100984.31,5,1,67,45,1271,941,1271,941,-1.24,-27.67,205,205,pumpfun,31jd3zYYUkf6Wc6kBd1wvGEEfwLZSQciWazMpqxEkRyc,1774942127000,3.9,1,1,0,0,2,0,0,999979273628111,6,1.489,1.351,0.0,0,2212,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
6TG8d4xxHat895prngZ9WW17NbWoLgSJL9V2pLSZpump,SNN,SNN,0.000005111,0.00000006334,5111.32,5111.32,0.0,0,0,60.9,8086.44,15891.03,15891.03,0,1,111,132,238,209,238,209,-3.09,-15.98,66.44,66.44,pumpfun,6WTHRgtqQSxwnYMvQc8MytHT8dx8ocDApU6rqXEKQy4E,1774952136000,1.1,0,0,0,0,0,0,0,1000000000000000,6,0.841,1.139,0.0,0,447,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
4bDkyXnyucz9WoqCdEqh6pBAR1Q2wTK5AiuaY78Zpump,Japanese Elon,エロン,0.000003433,0.00000004256,3433.16,3433.16,0.0,0,0,16.21,370.36,3919.88,87713.26,0,1,4,8,41,66,1436,832,-0.93,-0.18,-51.48,49.14,pumpfun,94rFYWbdyQnqj8PKjcQ7X2WM4nFQWWQzE2E3z8qzF4eX,1740893696000,9461.8,0,0,0,0,0,0,0,999999718186179,6,0.5,1.726,0.0,0,2268,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
7os6YQXtr2titfqssHx4ggqAGNcaP1wM6hzCEvmZpump,ORBS,ORBS,0.00001022,0.0000001267,10224.6,10224.6,0.0,0,0,75.43,331.04,2020.38,10633.49,3,1,5,5,59,46,236,153,1.88,-7.03,-2.86,-33.6,pumpfun,AjeboAUqoqQQqybdpaC54h4Y72ztiCBeBfRkYKB2r4Wh,1774661378000,81.9,1,1,0,0,2,0,0,999991334045696,6,1.0,1.542,0.0,0,389,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
G8isHFsuvzrSFcKcZkvrxxLAxd5CsbHDhssCgFozpump,First Autonomous AI Marketer,HELENA,0.000006252,0.00000007774,6252.73,6252.73,0.0,0,0,0.79,2997.9,24557.81,24557.81,1,0,54,41,349,285,349,285,0.11,-6.86,146,146,pumpfun,GYNUiBdqH4yAqbeqNFFT3vstR9WQfypN9A4Qt28VY9rZ,1774947221000,2.5,1,1,0,0,2,0,0,998688910064724,6,1.317,1.225,0.0,0,634,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
86Ux1gsHmMy7wM1Stne1zVxKtqQCvX4FmyqFHsHZpump,IBM Quantum Nighthawk,Nighthawk,0.000003105,0.00000003852,3105.83,3105.83,0.0,0,0,149.75,3020.7,7953.2,7953.2,0,3,26,27,96,80,96,80,-9.63,-21.97,27.75,27.75,pumpfun,CE7VLDd6K56deaw2w9Wto1vthoQzR7RQDcn1MjR46bHt,1762946618000,3336.0,0,1,0,0,1,0,0,998761136170628,6,0.963,1.2,0.0,0,176,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
5tyyaXdcjNwHBjwNzQxVQVJxQcbnSTBkyPUBuaMZpump,マロン,Marron,0.000003133,0.00000003769,3133.63,3133.63,0.0,0,0,0,0,189.48,42345.85,0,0,0,0,0,5,535,504,0,0,-11.69,10.83,pumpfun,2rwcC79EShwxhcVgCHdxth58PuBe2ME9eNk2eTv9qS8x,1774928081000,7.8,0,0,0,0,0,0,0,999998780317676,6,0.0,1.062,0.0,0,1039,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
DjrkcsqzY2JEPzeXHQ1Y3zHK56Myp5Zpq54KWWWLpump,this is a rug,RUG,0.000003059,0.00000003786,3059.16,3059.16,0.0,0,0,0,0,436.39,1628.65,0,0,0,0,7,3,11,20,0,0,9.18,-30.06,pumpfun,BFJ914aUwZ5sTwPSuQfMopfmp4hN1t87dNhRfUwkFHCN,1774579619000,104.6,0,1,0,0,1,0,0,999804972106539,6,0.0,0.55,0.0,0,31,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
DCUNMdmHUpXtzj3Qk1tPcZDfGLxZWZSfWJBavCdVpump,RUGLESS,RUG,0.000002339,0.00000002819,2339.66,2339.66,0.0,0,0,0,0,12.29,12.29,0,0,0,0,5,1,5,1,0,0,0.14,0.14,pumpfun,Dtcp4JRqssQ7CkKTeA2L1mT8KoNDiPcVnic7ruS5TGyR,1774942894000,3.7,0,0,0,0,0,0,0,1000000000000000,6,0.0,5.0,0.0,0,6,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
H8hz7Rz96C4EYxBc8tDXDYgFPZv1ywPRFEVti5uW8Cxo,How to rug,rug,0.000002319,0.00000002797,2319.93,2319.93,0.0,0,0,0,0,0,150.11,0,0,0,0,0,0,2,1,0,0,0,-3.21,pumpfun,H17c6LEXtxLbT5fE1h6RodATVVTnJB25Rt7gs7rxcgP5,0,0,0,0,0,0,0,0,0,999999997316799,6,0.0,2.0,0.0,0,3,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity
FnVPrRVzH7RSD9dzWKjVekbrWwac6EiM8vDm6WkNpump,mascot of the trenches,rug,0.000002355,0.00000002795,2355.82,2355.82,0.0,0,0,0,0,0,116.5,0,0,0,0,0,0,1,1,0,0,0,-4.45,pumpfun,8QhPajyYgqMu8MSq4EhLH8fz8bjCM7j2GLuyavQ5Cx98,1774880807000,20.9,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.0,0.0,0,2,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
6S2yAh89RmjxyJ4g83frE6mtc7wYAWihy2YgteRPpump,mascot of the trenches,rug,0.000002353,0.00000002795,2353.31,2353.31,0.0,0,0,0,0,0,116.43,0,0,0,0,0,0,1,1,0,0,0,-4.53,pumpfun,FJVWUMc4uZEqyhXo8f6HKkAt4gfxBkHETv8nYH19k9PU,1774880846000,20.9,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.0,0.0,0,2,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
3B5BMEeNoPzQhu9FDAaK9tqvKrekvAM1QasX1oVCpump,Fuck meme scope Monday ,Rug ,0.000002334,0.00000002795,2334.02,2334.02,0.0,0,0,0,0,0,82.42,0,0,0,0,0,0,1,1,0,0,0,-3.17,pumpfun,BbHBRjGbw3TR4ov2EaKVHbNRYS35tHZXf9ExobebKE3q,1774892317000,17.7,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.0,0.0,0,2,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
EwxiWDePiz8DdgbHxEgk866CF4uzaCngnWwa8X3Upump,Rug,Rug,0.000002318,0.00000002795,2318.36,2318.36,0.0,0,0,0,0,4.08,4.08,0,0,0,0,0,1,0,1,0,0,0,0,pumpfun,2v3Q68YVuL3NkrEvaNTTz417WUVDSTDURkATK3A6kQ5K,1758621478000,4537.4,0,0,0,0,0,0,0,1000000000000000,6,0.0,0.0,0.0,0,1,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
HLSqVJxPCSzeMFVWZNPT7iv3Fi7uEpmEQ1tWmw4spump,Rugscope Monday,Rug,0.000002348,0.00000002795,2348.57,2348.57,0.0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,1,0,0,0,0,pumpfun,27Fx4m9rich857i3qpuBC2vKZvnZsRnV7jqWRhHteLMN,1774839045000,32.5,0,0,0,0,0,0,0,1000000000000000,6,0.0,0.0,0.0,0,1,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
8peGE5zNKKdjxn2K4GKpLM7wnRXmpis351xGzmcpump,i got rugged,RUGGED,0.000001071,0.00000001284,1071.16,1071.16,0.0,0,0,0,0,0,107.86,0,0,0,0,0,0,17,17,0,0,0,-54.25,pumpfun,5uNz3Fnt4ism6Jbfh5b57HbLLo29URAE7Hw53Euar3H5,1774928818000,7.6,0,0,0,0,0,0,0,2000000000000000,6,0.0,1.0,0.0,0,34,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
ALKDzZREAKcV7dDndqDRbWcX8ec5SoF5mMaWoV3Apump,i got rugged,RUGGED,0.000002332,0.00000002795,2332.06,2332.06,0.0,0,0,0,0,0,9.88,0,0,0,0,0,0,1,1,0,0,0,-0.35,pumpfun,AbNRvGTGW6uRMMJL2TherRGHJ2eWg5qM8GMAi8pNMFo6,1774928573000,7.7,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.0,0.0,0,2,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity|pump_fun_dead
AZcubt4GeW8QPk7FrkW1dnpaohUS4d7NCxvwusnMQD97,Choppedvicular,RUGGED,0.000002341,0.00000002795,2341.85,2341.85,0.0,0,0,0,0,0.16,0.16,0,0,0,0,1,1,1,1,0,0,-0.01,-0.01,pumpfun,AT96YqzCMbxZyKGRXSVRiPYckf7jNupaHChMHBaJ4eK6,1771044431000,1086.6,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.0,0.0,0,2,2026-03-31T11:22:30.213749+00:00,1,zero_liquidity
